calorias_diarias,proteina_g,carbohidratos_g,grasas_g
1806.8,135.5,180.7,60.2
3492.5,261.9,349.2,116.4
1290.8,96.8,129.1,43.0
1950.6,146.3,195.1,65.0
3150.9,236.3,315.1,105.0
3547.1,266.0,354.7,118.2
1447.3,108.5,144.7,48.2
2851.0,213.8,285.1,95.0
2980.7,223.6,298.1,99.4
2876.4,215.7,287.6,95.9
2694.8,202.1,269.5,89.8
3671.5,275.4,367.1,122.4
1950.4,146.3,195.0,65.0
2372.2,177.9,237.2,79.1
3284.6,246.3,328.5,109.5
2239.6,168.0,224.0,74.7
2351.1,176.3,235.1,78.4
2367.5,177.6,236.7,78.9
3415.7,256.2,341.6,113.9
1855.3,139.1,185.5,61.8
1430.3,107.3,143.0,47.7
1780.8,133.6,178.1,59.4
2694.2,202.1,269.4,89.8
2214.5,166.1,221.4,73.8
2341.5,175.6,234.2,78.0
3286.3,246.5,328.6,109.5
1983.3,148.7,198.3,66.1
1951.5,146.4,195.1,65.0
2630.7,197.3,263.1,87.7
2762.6,207.2,276.3,92.1
1824.4,136.8,182.4,60.8
2100.9,157.6,210.1,70.0
2138.0,160.3,213.8,71.3
1319.8,99.0,132.0,44.0
1649.8,123.7,165.0,55.0
2957.3,221.8,295.7,98.6
2927.2,219.5,292.7,97.6
2563.8,192.3,256.4,85.5
3349.8,251.2,335.0,111.7
2307.8,173.1,230.8,76.9
2711.5,203.4,271.2,90.4
1467.1,110.0,146.7,48.9
3151.1,236.3,315.1,105.0
2181.6,163.6,218.2,72.7
2109.9,158.2,211.0,70.3
2996.1,224.7,299.6,99.9
3170.9,237.8,317.1,105.7
1852.0,138.9,185.2,61.7
3322.4,249.2,332.2,110.7
3114.1,233.6,311.4,103.8
1709.9,128.2,171.0,57.0
1832.1,137.4,183.2,61.1
3472.2,260.4,347.2,115.7
4101.4,307.6,410.1,136.7
2413.6,181.0,241.4,80.5
2493.1,187.0,249.3,83.1
2510.5,188.3,251.1,83.7
2245.3,168.4,224.5,74.8
2675.5,200.7,267.5,89.2
1971.3,147.8,197.1,65.7
2698.2,202.4,269.8,89.9
3078.0,230.9,307.8,102.6
2306.9,173.0,230.7,76.9
2353.8,176.5,235.4,78.5
2059.9,154.5,206.0,68.7
1927.0,144.5,192.7,64.2
3111.3,233.3,311.1,103.7
2885.0,216.4,288.5,96.2
1255.6,94.2,125.6,41.9
2032.8,152.5,203.3,67.8
1410.5,105.8,141.1,47.0
2503.8,187.8,250.4,83.5
3702.9,277.7,370.3,123.4
2744.5,205.8,274.4,91.5
1553.2,116.5,155.3,51.8
2423.6,181.8,242.4,80.8
2286.5,171.5,228.7,76.2
3647.8,273.6,364.8,121.6
2155.9,161.7,215.6,71.9
3411.2,255.8,341.1,113.7
1615.3,121.1,161.5,53.8
2125.8,159.4,212.6,70.9
1612.8,121.0,161.3,53.8
1456.3,109.2,145.6,48.5
1200.0,90.0,120.0,40.0
2656.3,199.2,265.6,88.5
2795.3,209.6,279.5,93.2
3127.9,234.6,312.8,104.3
1618.9,121.4,161.9,54.0
3757.2,281.8,375.7,125.2
1675.1,125.6,167.5,55.8
1795.2,134.6,179.5,59.8
2258.5,169.4,225.8,75.3
2102.5,157.7,210.3,70.1
3524.0,264.3,352.4,117.5
1982.8,148.7,198.3,66.1
3415.7,256.2,341.6,113.9
1922.8,144.2,192.3,64.1
2788.6,209.1,278.9,93.0
1255.5,94.2,125.5,41.8
2543.8,190.8,254.4,84.8
2201.9,165.1,220.2,73.4
2346.7,176.0,234.7,78.2
1998.6,149.9,199.9,66.6
1817.4,136.3,181.7,60.6
3365.2,252.4,336.5,112.2
2234.8,167.6,223.5,74.5
1758.8,131.9,175.9,58.6
2161.1,162.1,216.1,72.0
1973.6,148.0,197.4,65.8
2786.1,209.0,278.6,92.9
2248.5,168.6,224.8,74.9
2124.6,159.3,212.5,70.8
3248.4,243.6,324.8,108.3
2282.6,171.2,228.3,76.1
3295.4,247.2,329.5,109.8
3481.0,261.1,348.1,116.0
1837.8,137.8,183.8,61.3
2542.9,190.7,254.3,84.8
1844.2,138.3,184.4,61.5
1200.0,90.0,120.0,40.0
2392.0,179.4,239.2,79.7
1982.5,148.7,198.3,66.1
2242.9,168.2,224.3,74.8
2024.1,151.8,202.4,67.5
2882.9,216.2,288.3,96.1
2372.3,177.9,237.2,79.1
3685.8,276.4,368.6,122.9
2458.0,184.3,245.8,81.9
2289.2,171.7,228.9,76.3
1501.2,112.6,150.1,50.0
3164.0,237.3,316.4,105.5
3151.0,236.3,315.1,105.0
2720.8,204.1,272.1,90.7
1913.7,143.5,191.4,63.8
2438.6,182.9,243.9,81.3
2747.2,206.0,274.7,91.6
1830.8,137.3,183.1,61.0
4263.9,319.8,426.4,142.1
2914.8,218.6,291.5,97.2
2543.1,190.7,254.3,84.8
3132.8,235.0,313.3,104.4
1766.9,132.5,176.7,58.9
2030.6,152.3,203.1,67.7
1924.8,144.4,192.5,64.2
3096.8,232.3,309.7,103.2
3116.2,233.7,311.6,103.9
2863.7,214.8,286.4,95.5
3406.5,255.5,340.7,113.6
2203.2,165.2,220.3,73.4
2558.0,191.8,255.8,85.3
1744.6,130.8,174.5,58.2
2433.6,182.5,243.4,81.1
2749.5,206.2,274.9,91.6
3120.3,234.0,312.0,104.0
2472.4,185.4,247.2,82.4
3315.7,248.7,331.6,110.5
1776.8,133.3,177.7,59.2
2735.0,205.1,273.5,91.2
2082.1,156.2,208.2,69.4
3008.2,225.6,300.8,100.3
2076.6,155.7,207.7,69.2
3114.3,233.6,311.4,103.8
1889.5,141.7,189.0,63.0
2427.1,182.0,242.7,80.9
2247.3,168.5,224.7,74.9
3206.7,240.5,320.7,106.9
1980.6,148.5,198.1,66.0
3551.5,266.4,355.2,118.4
2632.4,197.4,263.2,87.7
1573.3,118.0,157.3,52.4
3455.8,259.2,345.6,115.2
1292.2,96.9,129.2,43.1
2593.1,194.5,259.3,86.4
3702.1,277.7,370.2,123.4
2934.5,220.1,293.5,97.8
4257.9,319.3,425.8,141.9
3481.3,261.1,348.1,116.0
2222.9,166.7,222.3,74.1
1424.7,106.8,142.5,47.5
2326.3,174.5,232.6,77.5
2317.5,173.8,231.8,77.3
2509.8,188.2,251.0,83.7
3321.7,249.1,332.2,110.7
2331.1,174.8,233.1,77.7
2834.6,212.6,283.5,94.5
3040.6,228.0,304.1,101.4
3446.6,258.5,344.7,114.9
2327.0,174.5,232.7,77.6
2278.9,170.9,227.9,76.0
3919.8,294.0,392.0,130.7
4015.7,301.2,401.6,133.9
1780.5,133.5,178.0,59.3
2359.0,176.9,235.9,78.6
3775.3,283.2,377.5,125.8
3299.3,247.4,329.9,110.0
2898.7,217.4,289.9,96.6
2622.0,196.7,262.2,87.4
2921.8,219.1,292.2,97.4
2114.7,158.6,211.5,70.5
1200.0,90.0,120.0,40.0
1493.1,112.0,149.3,49.8
3862.2,289.7,386.2,128.7
2437.9,182.8,243.8,81.3
2309.9,173.2,231.0,77.0
2556.1,191.7,255.6,85.2
1536.7,115.3,153.7,51.2
1624.3,121.8,162.4,54.1
2453.0,184.0,245.3,81.8
3058.4,229.4,305.8,101.9
2837.5,212.8,283.8,94.6
3255.1,244.1,325.5,108.5
2368.3,177.6,236.8,78.9
2874.3,215.6,287.4,95.8
2881.8,216.1,288.2,96.1
2190.8,164.3,219.1,73.0
1747.3,131.0,174.7,58.2
1988.0,149.1,198.8,66.3
2257.8,169.3,225.8,75.3
1868.8,140.2,186.9,62.3
2464.9,184.9,246.5,82.2
3056.0,229.2,305.6,101.9
1739.1,130.4,173.9,58.0
2189.0,164.2,218.9,73.0
2731.6,204.9,273.2,91.1
3058.9,229.4,305.9,102.0
3114.7,233.6,311.5,103.8
2574.2,193.1,257.4,85.8
2309.7,173.2,231.0,77.0
2471.8,185.4,247.2,82.4
2836.1,212.7,283.6,94.5
2460.6,184.5,246.1,82.0
2938.1,220.4,293.8,97.9
1529.4,114.7,152.9,51.0
2934.6,220.1,293.5,97.8
1888.0,141.6,188.8,62.9
1497.1,112.3,149.7,49.9
3024.2,226.8,302.4,100.8
3104.4,232.8,310.4,103.5
3202.0,240.2,320.2,106.7
2620.3,196.5,262.0,87.3
2514.9,188.6,251.5,83.8
1265.5,94.9,126.6,42.2
1566.5,117.5,156.7,52.2
3379.2,253.4,337.9,112.6
2059.0,154.4,205.9,68.6
1200.0,90.0,120.0,40.0
2282.5,171.2,228.2,76.1
2148.8,161.2,214.9,71.6
3306.2,248.0,330.6,110.2
2682.7,201.2,268.3,89.4
1200.0,90.0,120.0,40.0
2388.9,179.2,238.9,79.6
2602.1,195.2,260.2,86.7
3107.4,233.1,310.7,103.6
1338.9,100.4,133.9,44.6
2208.8,165.7,220.9,73.6
2376.0,178.2,237.6,79.2
2423.7,181.8,242.4,80.8
1868.0,140.1,186.8,62.3
2425.5,181.9,242.6,80.9
1758.7,131.9,175.9,58.6
1994.7,149.6,199.5,66.5
2903.6,217.8,290.4,96.8
3274.7,245.6,327.5,109.2
2828.8,212.2,282.9,94.3
2852.7,213.9,285.3,95.1
3107.5,233.1,310.7,103.6
2215.5,166.2,221.5,73.8
2587.7,194.1,258.8,86.3
1826.3,137.0,182.6,60.9
2957.5,221.8,295.8,98.6
1224.2,91.8,122.4,40.8
2919.2,218.9,291.9,97.3
2157.9,161.8,215.8,71.9
1618.8,121.4,161.9,54.0
2152.6,161.4,215.3,71.8
1589.9,119.2,159.0,53.0
3252.8,244.0,325.3,108.4
1794.1,134.6,179.4,59.8
1958.1,146.9,195.8,65.3
1572.8,118.0,157.3,52.4
2907.2,218.0,290.7,96.9
1942.4,145.7,194.2,64.7
1920.9,144.1,192.1,64.0
2398.1,179.9,239.8,79.9
3222.9,241.7,322.3,107.4
3112.7,233.5,311.3,103.8
3057.8,229.3,305.8,101.9
3646.9,273.5,364.7,121.6
2372.6,177.9,237.3,79.1
1951.1,146.3,195.1,65.0
2203.5,165.3,220.3,73.4
2299.7,172.5,230.0,76.7
2478.6,185.9,247.9,82.6
2623.7,196.8,262.4,87.5
3187.2,239.0,318.7,106.2
1967.1,147.5,196.7,65.6
2380.0,178.5,238.0,79.3
2025.1,151.9,202.5,67.5
1804.5,135.3,180.5,60.2
2583.7,193.8,258.4,86.1
2268.9,170.2,226.9,75.6
2825.3,211.9,282.5,94.2
2422.5,181.7,242.3,80.8
2280.1,171.0,228.0,76.0
1578.4,118.4,157.8,52.6
1714.3,128.6,171.4,57.1
1821.6,136.6,182.2,60.7
2243.7,168.3,224.4,74.8
1903.1,142.7,190.3,63.4
2780.8,208.6,278.1,92.7
2399.2,179.9,239.9,80.0
1351.1,101.3,135.1,45.0
1322.2,99.2,132.2,44.1
1771.5,132.9,177.1,59.0
2073.0,155.5,207.3,69.1
1764.0,132.3,176.4,58.8
2302.2,172.7,230.2,76.7
2827.1,212.0,282.7,94.2
2867.2,215.0,286.7,95.6
3025.5,226.9,302.6,100.9
1638.8,122.9,163.9,54.6
2849.6,213.7,285.0,95.0
1739.9,130.5,174.0,58.0
2129.7,159.7,213.0,71.0
1418.7,106.4,141.9,47.3
3476.8,260.8,347.7,115.9
2516.2,188.7,251.6,83.9
2605.0,195.4,260.5,86.8
3172.0,237.9,317.2,105.7
1200.0,90.0,120.0,40.0
3223.5,241.8,322.4,107.5
1581.5,118.6,158.1,52.7
1811.8,135.9,181.2,60.4
2531.4,189.9,253.1,84.4
1387.9,104.1,138.8,46.3
1749.2,131.2,174.9,58.3
1429.1,107.2,142.9,47.6
1623.9,121.8,162.4,54.1
3179.9,238.5,318.0,106.0
2413.5,181.0,241.4,80.5
1498.3,112.4,149.8,49.9
2732.7,204.9,273.3,91.1
1301.6,97.6,130.2,43.4
2052.5,153.9,205.3,68.4
2247.4,168.6,224.7,74.9
3306.0,247.9,330.6,110.2
1797.1,134.8,179.7,59.9
2179.7,163.5,218.0,72.7
2001.5,150.1,200.2,66.7
1863.1,139.7,186.3,62.1
2796.6,209.7,279.7,93.2
2700.8,202.6,270.1,90.0
2906.1,218.0,290.6,96.9
1542.2,115.7,154.2,51.4
2082.5,156.2,208.2,69.4
2601.3,195.1,260.1,86.7
1979.7,148.5,198.0,66.0
2832.2,212.4,283.2,94.4
2460.0,184.5,246.0,82.0
2621.2,196.6,262.1,87.4
2099.3,157.4,209.9,70.0
3240.2,243.0,324.0,108.0
2683.0,201.2,268.3,89.4
2830.8,212.3,283.1,94.4
1685.2,126.4,168.5,56.2
1572.4,117.9,157.2,52.4
2599.6,195.0,260.0,86.7
3297.9,247.3,329.8,109.9
2517.8,188.8,251.8,83.9
1565.8,117.4,156.6,52.2
1777.0,133.3,177.7,59.2
2536.2,190.2,253.6,84.5
2201.2,165.1,220.1,73.4
2411.2,180.8,241.1,80.4
2350.4,176.3,235.0,78.3
1891.1,141.8,189.1,63.0
2563.3,192.3,256.3,85.4
2005.3,150.4,200.5,66.8
1863.6,139.8,186.4,62.1
3188.2,239.1,318.8,106.3
2441.9,183.1,244.2,81.4
2199.5,165.0,219.9,73.3
1466.4,110.0,146.6,48.9
1733.0,130.0,173.3,57.8
2731.4,204.9,273.1,91.0
4040.2,303.0,404.0,134.7
2495.3,187.1,249.5,83.2
2327.4,174.6,232.7,77.6
3347.2,251.0,334.7,111.6
1666.2,125.0,166.6,55.5
1709.2,128.2,170.9,57.0
2008.1,150.6,200.8,66.9
2503.2,187.7,250.3,83.4
1893.3,142.0,189.3,63.1
1289.5,96.7,129.0,43.0
2553.0,191.5,255.3,85.1
2850.7,213.8,285.1,95.0
1647.9,123.6,164.8,54.9
2605.3,195.4,260.5,86.8
3443.8,258.3,344.4,114.8
2429.5,182.2,242.9,81.0
2365.2,177.4,236.5,78.8
2189.7,164.2,219.0,73.0
1473.7,110.5,147.4,49.1
2439.8,183.0,244.0,81.3
1691.3,126.8,169.1,56.4
2621.2,196.6,262.1,87.4
1385.8,103.9,138.6,46.2
1525.6,114.4,152.6,50.9
2664.5,199.8,266.4,88.8
2811.8,210.9,281.2,93.7
2540.0,190.5,254.0,84.7
2621.1,196.6,262.1,87.4
1478.1,110.9,147.8,49.3
2207.8,165.6,220.8,73.6
2175.9,163.2,217.6,72.5
2227.8,167.1,222.8,74.3
2402.6,180.2,240.3,80.1
3237.0,242.8,323.7,107.9
2206.3,165.5,220.6,73.5
1757.4,131.8,175.7,58.6
1936.0,145.2,193.6,64.5
2117.3,158.8,211.7,70.6
2059.6,154.5,206.0,68.7
1472.6,110.4,147.3,49.1
2624.8,196.9,262.5,87.5
3205.1,240.4,320.5,106.8
3703.8,277.8,370.4,123.5
2068.5,155.1,206.9,69.0
2426.9,182.0,242.7,80.9
2946.6,221.0,294.7,98.2
3678.7,275.9,367.9,122.6
1200.0,90.0,120.0,40.0
2709.1,203.2,270.9,90.3
1603.6,120.3,160.4,53.5
1568.9,117.7,156.9,52.3
1248.7,93.6,124.9,41.6
1674.0,125.5,167.4,55.8
2657.4,199.3,265.7,88.6
1750.6,131.3,175.1,58.4
2159.8,162.0,216.0,72.0
2046.8,153.5,204.7,68.2
2857.3,214.3,285.7,95.2
3300.6,247.5,330.1,110.0
2655.2,199.1,265.5,88.5
2653.3,199.0,265.3,88.4
2459.2,184.4,245.9,82.0
2231.4,167.4,223.1,74.4
3174.9,238.1,317.5,105.8
2184.7,163.9,218.5,72.8
3031.1,227.3,303.1,101.0
2235.8,167.7,223.6,74.5
2107.5,158.1,210.8,70.2
1823.4,136.8,182.3,60.8
2557.4,191.8,255.7,85.2
1554.3,116.6,155.4,51.8
3179.3,238.5,317.9,106.0
2465.7,184.9,246.6,82.2
1816.0,136.2,181.6,60.5
1510.2,113.3,151.0,50.3
1934.5,145.1,193.5,64.5
2232.4,167.4,223.2,74.4
2685.9,201.4,268.6,89.5
3304.5,247.8,330.5,110.2
2023.7,151.8,202.4,67.5
2548.8,191.2,254.9,85.0
3164.2,237.3,316.4,105.5
3579.8,268.5,358.0,119.3
2486.1,186.5,248.6,82.9
2223.2,166.7,222.3,74.1
2122.3,159.2,212.2,70.7
2047.4,153.6,204.7,68.2
1815.0,136.1,181.5,60.5
1893.6,142.0,189.4,63.1
2589.0,194.2,258.9,86.3
3381.7,253.6,338.2,112.7
2208.4,165.6,220.8,73.6
2951.5,221.4,295.1,98.4
2525.3,189.4,252.5,84.2
2930.1,219.8,293.0,97.7
1769.1,132.7,176.9,59.0
1200.0,90.0,120.0,40.0
2126.7,159.5,212.7,70.9
3168.5,237.6,316.9,105.6
3633.8,272.5,363.4,121.1
1915.2,143.6,191.5,63.8
1912.8,143.5,191.3,63.8
3110.3,233.3,311.0,103.7
1717.8,128.8,171.8,57.3
2007.0,150.5,200.7,66.9
2286.1,171.5,228.6,76.2
3028.1,227.1,302.8,100.9
1890.7,141.8,189.1,63.0
3725.4,279.4,372.5,124.2
1456.3,109.2,145.6,48.5
2016.6,151.2,201.7,67.2
2677.2,200.8,267.7,89.2
2990.2,224.3,299.0,99.7
3997.1,299.8,399.7,133.2
3687.2,276.5,368.7,122.9
2706.0,202.9,270.6,90.2
2202.2,165.2,220.2,73.4
3051.9,228.9,305.2,101.7
2180.2,163.5,218.0,72.7
2678.3,200.9,267.8,89.3
2421.1,181.6,242.1,80.7
1200.0,90.0,120.0,40.0
2073.5,155.5,207.3,69.1
2876.5,215.7,287.7,95.9
3194.2,239.6,319.4,106.5
3041.2,228.1,304.1,101.4
2913.8,218.5,291.4,97.1
3049.3,228.7,304.9,101.6
2832.9,212.5,283.3,94.4
1692.3,126.9,169.2,56.4
2301.0,172.6,230.1,76.7
2949.4,221.2,294.9,98.3
3772.4,282.9,377.2,125.7
2534.9,190.1,253.5,84.5
2153.2,161.5,215.3,71.8
2363.7,177.3,236.4,78.8
3054.3,229.1,305.4,101.8
3122.5,234.2,312.2,104.1
1290.2,96.8,129.0,43.0
4005.0,300.4,400.5,133.5
2463.1,184.7,246.3,82.1
2447.8,183.6,244.8,81.6
3418.4,256.4,341.8,113.9
3692.4,276.9,369.2,123.1
3551.6,266.4,355.2,118.4
2634.1,197.6,263.4,87.8
1964.7,147.3,196.5,65.5
2385.6,178.9,238.6,79.5
1312.1,98.4,131.2,43.7
1498.6,112.4,149.9,50.0
2317.1,173.8,231.7,77.2
2217.4,166.3,221.7,73.9
2747.8,206.1,274.8,91.6
2857.7,214.3,285.8,95.3
2406.1,180.5,240.6,80.2
1641.2,123.1,164.1,54.7
2078.4,155.9,207.8,69.3
1429.3,107.2,142.9,47.6
2752.1,206.4,275.2,91.7
2004.2,150.3,200.4,66.8
1820.7,136.6,182.1,60.7
1955.2,146.6,195.5,65.2
2622.5,196.7,262.3,87.4
3088.6,231.6,308.9,103.0
1686.6,126.5,168.7,56.2
2107.2,158.0,210.7,70.2
3287.9,246.6,328.8,109.6
2330.8,174.8,233.1,77.7
2632.1,197.4,263.2,87.7
2584.5,193.8,258.5,86.2
2129.5,159.7,213.0,71.0
3001.3,225.1,300.1,100.0
3434.9,257.6,343.5,114.5
2363.1,177.2,236.3,78.8
1351.1,101.3,135.1,45.0
1698.5,127.4,169.9,56.6
3493.0,262.0,349.3,116.4
1480.9,111.1,148.1,49.4
2803.6,210.3,280.4,93.5
3654.9,274.1,365.5,121.8
2994.6,224.6,299.5,99.8
1423.6,106.8,142.4,47.5
1825.6,136.9,182.6,60.9
1407.5,105.6,140.8,46.9
3207.9,240.6,320.8,106.9
2714.1,203.6,271.4,90.5
1600.4,120.0,160.0,53.3
3454.5,259.1,345.5,115.2
1882.3,141.2,188.2,62.7
1200.0,90.0,120.0,40.0
2978.5,223.4,297.8,99.3
2580.5,193.5,258.1,86.0
3668.7,275.2,366.9,122.3
2344.1,175.8,234.4,78.1
3566.3,267.5,356.6,118.9
2542.8,190.7,254.3,84.8
3225.5,241.9,322.6,107.5
1602.0,120.1,160.2,53.4
1781.1,133.6,178.1,59.4
3764.9,282.4,376.5,125.5
1752.1,131.4,175.2,58.4
2716.0,203.7,271.6,90.5
2537.7,190.3,253.8,84.6
2108.3,158.1,210.8,70.3
2566.3,192.5,256.6,85.5
2364.9,177.4,236.5,78.8
3333.6,250.0,333.4,111.1
2214.8,166.1,221.5,73.8
3212.2,240.9,321.2,107.1
2939.7,220.5,294.0,98.0
2332.0,174.9,233.2,77.7
3066.6,230.0,306.7,102.2
2432.9,182.5,243.3,81.1
2600.0,195.0,260.0,86.7
2671.1,200.3,267.1,89.0
2308.6,173.1,230.9,77.0
2129.9,159.7,213.0,71.0
2296.1,172.2,229.6,76.5
2090.4,156.8,209.0,69.7
3177.8,238.3,317.8,105.9
2050.1,153.8,205.0,68.3
2552.0,191.4,255.2,85.1
2312.1,173.4,231.2,77.1
2766.5,207.5,276.7,92.2
2637.7,197.8,263.8,87.9
3044.8,228.4,304.5,101.5
3184.4,238.8,318.4,106.1
2416.8,181.3,241.7,80.6
3242.6,243.2,324.3,108.1
3209.7,240.7,321.0,107.0
2963.3,222.3,296.3,98.8
4114.7,308.6,411.5,137.2
1878.0,140.8,187.8,62.6
2706.3,203.0,270.6,90.2
2600.5,195.0,260.1,86.7
2053.4,154.0,205.3,68.4
2345.2,175.9,234.5,78.2
2541.4,190.6,254.1,84.7
2289.8,171.7,229.0,76.3
3075.7,230.7,307.6,102.5
2581.4,193.6,258.1,86.0
2721.9,204.1,272.2,90.7
3409.3,255.7,340.9,113.6
2449.7,183.7,245.0,81.7
2232.3,167.4,223.2,74.4
3385.6,253.9,338.6,112.9
2008.2,150.6,200.8,66.9
1776.1,133.2,177.6,59.2
2522.4,189.2,252.2,84.1
2099.1,157.4,209.9,70.0
1842.8,138.2,184.3,61.4
3240.4,243.0,324.0,108.0
3424.4,256.8,342.4,114.1
3043.9,228.3,304.4,101.5
2394.8,179.6,239.5,79.8
2141.4,160.6,214.1,71.4
2157.8,161.8,215.8,71.9
1904.7,142.8,190.5,63.5
2493.7,187.0,249.4,83.1
2463.1,184.7,246.3,82.1
1408.8,105.7,140.9,47.0
1734.8,130.1,173.5,57.8
2425.2,181.9,242.5,80.8
1922.2,144.2,192.2,64.1
2639.5,198.0,263.9,88.0
2192.5,164.4,219.3,73.1
2983.9,223.8,298.4,99.5
2903.5,217.8,290.4,96.8
2112.4,158.4,211.2,70.4
2023.0,151.7,202.3,67.4
2306.8,173.0,230.7,76.9
2997.0,224.8,299.7,99.9
2435.9,182.7,243.6,81.2
2875.3,215.7,287.5,95.8
2852.1,213.9,285.2,95.1
2059.2,154.4,205.9,68.6
2309.2,173.2,230.9,77.0
1736.6,130.2,173.7,57.9
1635.7,122.7,163.6,54.5
3724.2,279.3,372.4,124.1
2142.1,160.7,214.2,71.4
2636.6,197.7,263.7,87.9
2099.2,157.4,209.9,70.0
3294.3,247.1,329.4,109.8
2696.9,202.3,269.7,89.9
2849.0,213.7,284.9,95.0
2253.4,169.0,225.3,75.1
2353.6,176.5,235.4,78.5
3047.8,228.6,304.8,101.6
1835.6,137.7,183.6,61.2
3198.5,239.9,319.8,106.6
2934.3,220.1,293.4,97.8
3009.3,225.7,300.9,100.3
3005.5,225.4,300.6,100.2
2773.3,208.0,277.3,92.4
2125.6,159.4,212.6,70.9
2498.2,187.4,249.8,83.3
2516.1,188.7,251.6,83.9
2839.2,212.9,283.9,94.6
2875.2,215.6,287.5,95.8
2581.8,193.6,258.2,86.1
2495.3,187.2,249.5,83.2
1200.0,90.0,120.0,40.0
2939.4,220.5,293.9,98.0
2970.2,222.8,297.0,99.0
1716.9,128.8,171.7,57.2
2433.1,182.5,243.3,81.1
2123.4,159.3,212.3,70.8
2031.0,152.3,203.1,67.7
1630.0,122.3,163.0,54.3
1417.5,106.3,141.8,47.3
2850.9,213.8,285.1,95.0
1679.2,125.9,167.9,56.0
3404.6,255.3,340.5,113.5
2385.1,178.9,238.5,79.5
2592.6,194.4,259.3,86.4
2219.1,166.4,221.9,74.0
1237.3,92.8,123.7,41.2
3723.6,279.3,372.4,124.1
3627.1,272.0,362.7,120.9
1756.2,131.7,175.6,58.5
2133.0,160.0,213.3,71.1
2592.6,194.4,259.3,86.4
2169.6,162.7,217.0,72.3
1787.8,134.1,178.8,59.6
3126.4,234.5,312.6,104.2
1634.0,122.6,163.4,54.5
3105.7,232.9,310.6,103.5
1258.6,94.4,125.9,42.0
2850.0,213.8,285.0,95.0
